category,neighborhood,district,location_raw,price_per_aana,land_size_aana,calculated_total_price,road_width_feet,road_type,facing,is_wide_road,is_price_suspect,is_large_plot,is_rate_outlier,is_price_outlier
land,Jwagal,Lalitpur,"Jwagal, Lalitpur",7500000.0,5.8,43500000.0,13.0,Pitched,East,False,False,False,False,False
land,Dhobighat,Lalitpur,"Dhobighat, Lalitpur",5000000.0,,,12.0,Pitched,East,False,False,False,False,False
land,Jawalakhel,Lalitpur,"Jawalakhel, Lalitpur",13500000.0,,,13.0,Pitched,East,False,False,False,False,False
land,Jharuwarasi,Lalitpur,"Jharuwarasi, Lalitpur",2000000.0,,,10.0,Gravel,South-East,False,False,False,False,False
land,Thasikhel,Lalitpur,"Thasikhel, Lalitpur",6500000.0,,,13.0,Pitched,East,False,False,False,False,False
land,Nakhipot,Lalitpur,"Nakhipot, Lalitpur",4500000.0,,,20.0,Pitched,South-West,False,False,False,False,False
land,Jhamsikhel,Lalitpur,"Jhamsikhel, Lalitpur",16500000.0,,,20.0,Pitched,West,False,False,False,False,False
land,Sanepa,Lalitpur,"Sanepa, Lalitpur",13500000.0,,,20.0,Pitched,East,False,False,False,False,False
land,Jhamsikhel,Lalitpur,"Jhamsikhel, Lalitpur",13000000.0,,,20.0,Pitched,North,False,False,False,False,False
land,Godamchaur,Lalitpur,"Godamchaur, Lalitpur",2500000.0,3.5,8750000.0,20.0,Gravel,South,False,False,False,False,False
land,Ochu Height,Lalitpur,"Ochu Height, Lalitpur",4000000.0,,,16.0,Gravel,North-East,False,False,False,False,False
land,Sanepa,Lalitpur,"Sanepa, Lalitpur",6500000.0,7.2,46800000.0,13.0,Gravel,South,False,False,False,False,False
land,Sanepa,Lalitpur,"Sanepa, Lalitpur",8500000.0,,,10.0,Gravel,North,False,False,False,False,False
land,Tikathali,Lalitpur,"Tikathali, Lalitpur",4300000.0,,,13.0,Gravel,South-West,False,False,False,False,False
land,Tikathali,Lalitpur,"Tikathali, Lalitpur",4300000.0,,,13.0,Gravel,East,False,False,False,False,False
land,Bhaisepati,Lalitpur,"Bhaisepati, Lalitpur",3200000.0,,,20.0,Gravel,East,False,False,False,False,False
land,Sunakothi,Lalitpur,"Sunakothi, Lalitpur",4200000.0,,,20.0,Paved,North-East,False,False,False,False,False
land,Tikathali,Lalitpur,"Tikathali, Lalitpur",4300000.0,3.1,13330000.0,13.0,Gravel,North,False,False,False,False,False
land,Nakhipot,Lalitpur,"Nakhipot, Lalitpur",6000000.0,,,26.0,Paved,East,False,False,False,False,False
land,Thecho,Lalitpur,"Thecho, Lalitpur",2350000.0,3.2,7520000.0,13.0,Paved,West,False,False,False,False,False
land,Chapagaun,Lalitpur,"Chapagaun, Lalitpur",1800000.0,19.1,34380000.0,13.0,Paved,East,False,False,False,False,False
land,Sunakothi,Lalitpur,"Sunakothi, Lalitpur",4200000.0,,,13.0,Gravel,South-East,False,False,False,False,False
land,Sunakothi,Lalitpur,"Sunakothi, Lalitpur",4000000.0,4.2,16800000.0,13.0,Paved,South,False,False,False,False,False
land,Godawari,Lalitpur,"Godawari, Lalitpur",1300000.0,,,20.0,Gravel,West,False,False,False,False,False
land,Godawari,Lalitpur,"Godawari, Lalitpur",1600000.0,,,16.0,Gravel,South-East,False,False,False,False,False
land,Jharuwarasi,Lalitpur,"Jharuwarasi, Lalitpur",1800000.0,3.2,5760000.0,20.0,Gravel,West,False,False,False,False,False
land,Dhulikhel,Kavrepalanchok,"Dhulikhel, Kavrepalanchok",187500.0,,,14.0,Gravel,South-West,False,False,False,True,False
land,Tikathali,Lalitpur,"Tikathali, Lalitpur",4300000.0,3.1,13330000.0,13.0,Gravel,South,False,False,False,False,False
land,Lubhu,Lalitpur,"Lubhu, Lalitpur",2800000.0,,,13.0,Paved,North,False,False,False,False,False
land,Tikathali,Lalitpur,"Tikathali, Lalitpur",3800000.0,,,13.0,Paved,South,False,False,False,False,False
land,Changathali,Lalitpur,"Changathali, Lalitpur",3800000.0,3.5,13300000.0,13.0,Paved,East,False,False,False,False,False
land,Godawari,Lalitpur,"Godawari, Lalitpur",2000000.0,4.1,8199999.999999999,13.0,Gravel,North-West,False,False,False,False,False
land,Baneshwor,Kathmandu,"Baneshwor, Kathmandu",13000000.0,,,20.0,Pitched,South,False,False,False,False,False
land,Baneshwor,Kathmandu,"Baneshwor, Kathmandu",8000000.0,,,13.0,Pitched,East,False,False,False,False,False
land,Baneshwor,Kathmandu,"Baneshwor, Kathmandu",7600000.0,,,13.0,Pitched,East,False,False,False,False,False
land,Baneshwor,Kathmandu,"Baneshwor, Kathmandu",11000000.0,,,22.0,Pitched,East,False,False,False,False,False
land,Dillibazar,Kathmandu,"Dillibazar, Kathmandu",7500000.0,6.3,47250000.0,12.0,Pitched,East,False,False,False,False,False
land,Maitidevi,Kathmandu,"Maitidevi, Kathmandu",9000000.0,,,15.0,Pitched,South,False,False,False,False,False
land,Baneshwor,Kathmandu,"Baneshwor, Kathmandu",8500000.0,,,20.0,Pitched,East,False,False,False,False,False
land,Baneshwor,Kathmandu,"Baneshwor, Kathmandu",6800000.0,6.2,42160000.0,12.0,Pitched,North,False,False,False,False,False
land,Nagdaha,Lalitpur,"Nagdaha, Lalitpur",3300000.0,,,13.0,Gravel,East,False,False,False,False,False
land,Nagdaha,Lalitpur,"Nagdaha, Lalitpur",3200000.0,,,20.0,Pitched,South-West,False,False,False,False,False
land,Nagdaha,Lalitpur,"Nagdaha, Lalitpur",3200000.0,,,16.0,Gravel,South-West,False,False,False,False,False
land,Jharuwarasi,Lalitpur,"Jharuwarasi, Lalitpur",1600000.0,3.2,5120000.0,13.0,Paved,West,False,False,False,False,False
land,Jharuwarasi,Lalitpur,"Jharuwarasi, Lalitpur",2000000.0,3.2,6400000.0,13.0,Paved,East,False,False,False,False,False
land,Nagdaha,Lalitpur,"Nagdaha, Lalitpur",2600000.0,,,13.0,Paved,North-West,False,False,False,False,False
land,Nagdaha,Lalitpur,"Nagdaha, Lalitpur",2000000.0,,,13.0,Paved,East,False,False,False,False,False
